term,estimate,std_error,conf_low,conf_high,seed,true_value,index
beta_logNI,0.9889315401605091,0.0586977991232734,0.8738859679071265,1.1039771124138917,20199538,1,8521
lambda,0.5009976904777413,0.0117200245745814,0.47802686441363745,0.5239685165418453,20199539,0.5,8522
beta_0,-5.012777362457,0.3433898604114296,-5.685809121519639,-4.339745603394362,20199539,-5,8522
beta_logHI,1.944269916636756,0.10231328157279249,1.7437395696139772,2.1448002636595347,20199539,2,8522
beta_logNI,1.0453159434513748,0.0633600153994359,0.9211325952085773,1.1694992916941724,20199539,1,8522
lambda,0.4982942592833436,0.01133258299036332,0.47608280477042025,0.5205057137962669,20199540,0.5,8523
beta_0,-5.244728709347336,0.3391208002977704,-5.909393264339366,-4.580064154355306,20199540,-5,8523
beta_logHI,2.109055680081165,0.10861383819160446,1.8961764690029592,2.3219348911593705,20199540,2,8523
beta_logNI,1.0269571479867288,0.059369802670573055,0.9105944729831557,1.1433198229903019,20199540,1,8523
lambda,0.4920707743787543,0.011001634213938774,0.47050796754835067,0.5136335812091579,20199541,0.5,8524
beta_0,-5.18438505413879,0.32871747607104496,-5.828659468326945,-4.540110639950635,20199541,-5,8524
beta_logHI,2.080799745238126,0.10619712892204251,1.872657197289366,2.2889422931868864,20199541,2,8524
beta_logNI,1.0280364378224178,0.05730721811322037,0.9157163542663245,1.1403565213785112,20199541,1,8524
lambda,0.5044148989161868,0.011019540956566409,0.4828169955151526,0.526012802317221,20199542,0.5,8525
beta_0,-5.3665855158067055,0.3409294743294076,-6.034795006760517,-4.698376024852894,20199542,-5,8525
beta_logHI,2.0926291863033937,0.10661899522052622,1.883659795603314,2.3015985770034733,20199542,2,8525
beta_logNI,1.1143666788734854,0.06318079054903585,0.9905346048826066,1.2381987528643643,20199542,1,8525
lambda,0.494358611977553,0.011488199657625075,0.4718421544014025,0.5168750695537035,20199543,0.5,8526
beta_0,-5.2530482068571045,0.3491050480809179,-5.937281527916827,-4.568814885797382,20199543,-5,8526
beta_logHI,2.055605619634752,0.10964966948638064,1.8406962165247254,2.2705150227447786,20199543,2,8526
beta_logNI,1.0556308401808212,0.06063734474242563,0.9367838283675278,1.1744778519941146,20199543,1,8526
lambda,0.48551234055759795,0.011357789971691873,0.4632514812691117,0.5077731998460843,20199544,0.5,8527
beta_0,-5.2421162838486985,0.34897589917247673,-5.926096477699234,-4.558136089998163,20199544,-5,8527
beta_logHI,2.1215165869290393,0.11190654165640444,1.9021837956480554,2.3408493782100233,20199544,2,8527
beta_logNI,0.9974334517302456,0.05947322917832642,0.8808680644964291,1.113998838964062,20199544,1,8527
lambda,0.49982598464997796,0.011314304932848976,0.4776503544714901,0.5220016148284659,20199545,0.5,8528
beta_0,-5.324843696730123,0.3597843915433698,-6.030008146354785,-4.619679247105461,20199545,-5,8528
beta_logHI,2.1122525609646923,0.11437298391963033,1.888085631677838,2.3364194902515463,20199545,2,8528
beta_logNI,1.0432312179634873,0.06172801669422463,0.9222465284057199,1.1642159075212548,20199545,1,8528
lambda,0.5231202305674671,0.011789729925224382,0.5000127845265733,0.546227676608361,20199546,0.5,8529
beta_0,-4.680979257588425,0.2914026690511927,-5.252117993927607,-4.109840521249243,20199546,-5,8529
beta_logHI,1.988266552824266,0.0960987849150058,1.7999163954327937,2.1766167102157383,20199546,2,8529
beta_logNI,0.9384407443276662,0.05141612436648544,0.8376669923447225,1.03921449631061,20199546,1,8529
lambda,0.5095904561753366,0.012294109740305587,0.4854944438623546,0.5336864684883186,20199547,0.5,8530
beta_0,-4.558489884051971,0.30410891705351195,-5.154532408854333,-3.962447359249609,20199547,-5,8530
beta_logHI,1.8537489449805795,0.09306772950446125,1.6713395470289196,2.0361583429322394,20199547,2,8530
beta_logNI,0.9421926795288974,0.054502325499633436,0.8353700844759369,1.049015274581858,20199547,1,8530
lambda,0.4904148420147112,0.011208174889822595,0.4684472228982327,0.5123824611311897,20199548,0.5,8531
beta_0,-5.02329799399988,0.3124207998374904,-5.635631509702558,-4.410964478297202,20199548,-5,8531
beta_logHI,1.9843331208819956,0.09774747310099197,1.7927515940242538,2.1759146477397375,20199548,2,8531
beta_logNI,1.034337642514047,0.05711089173255948,0.922402351593264,1.1462729334348298,20199548,1,8531
lambda,0.4939813644171906,0.011561408722324138,0.47132141971088803,0.5166413091234932,20199549,0.5,8532
beta_0,-4.758292348826568,0.3072462551241023,-5.3604839432546125,-4.156100754398523,20199549,-5,8532
beta_logHI,1.913691486281855,0.09605258178402379,1.7254318853630803,2.1019510872006295,20199549,2,8532
beta_logNI,0.9388946393789327,0.054294511850448146,0.8324793515938712,1.0453099271639943,20199549,1,8532
lambda,0.49867991853280846,0.011234303564581563,0.47666108815483865,0.5206987489107783,20199550,0.5,8533
beta_0,-5.1642009424199635,0.3261166608665374,-5.80337785247684,-4.5250240323630875,20199550,-5,8533
beta_logHI,2.1218369255171114,0.10532737665598688,1.9153990606852924,2.3282747903489307,20199550,2,8533
beta_logNI,1.0204096253429575,0.05837078386982483,0.9060049912087293,1.1348142594771857,20199550,1,8533
lambda,0.5006338982217852,0.011449846602683703,0.47819261125201684,0.5230751851915535,20199551,0.5,8534
beta_0,-4.847451843140307,0.30520742643457605,-5.445647406766234,-4.2492562795143805,20199551,-5,8534
beta_logHI,1.9426008778123793,0.09514535377804426,1.7561194111110907,2.129082344513668,20199551,2,8534
beta_logNI,0.9985831049982484,0.05648519636948951,0.8878741544543765,1.1092920555421204,20199551,1,8534
lambda,0.4851232984330292,0.010316551255840434,0.4649032295269205,0.5053433673391379,20199552,0.5,8535
beta_0,-5.543423892117464,0.3326749350144774,-6.195454783305043,-4.891393000929885,20199552,-5,8535
beta_logHI,2.07750310930398,0.10238513268016824,1.8768319366984956,2.2781742819094646,20199552,2,8535
beta_logNI,1.0710684443610152,0.06041492526809893,0.9526573667068625,1.189479522015168,20199552,1,8535
lambda,0.5047185854641353,0.011245306798162233,0.4826781891446339,0.5267589817836367,20199553,0.5,8536
beta_0,-4.991714487734754,0.31300393733334964,-5.605190931927351,-4.378238043542157,20199553,-5,8536
beta_logHI,1.999517208000372,0.0990911050821928,1.8053022108510002,2.1937322051497437,20199553,2,8536
beta_logNI,1.0321606475023033,0.05666828507925495,0.9210928496813151,1.1432284453232915,20199553,1,8536
lambda,0.49659812581756546,0.011070982425897496,0.4748993989893305,0.5182968526458004,20199554,0.5,8537
beta_0,-5.135311039919725,0.3209490366560166,-5.764359592638343,-4.5062624872011074,20199554,-5,8537
beta_logHI,1.9889550321206377,0.09806424278851189,1.7967526480839628,2.181157416157313,20199554,2,8537
beta_logNI,1.021834852807709,0.058293391983029866,0.9075819039842946,1.1360878016311236,20199554,1,8537
lambda,0.5200149734821169,0.011814063784104762,0.49685983395421257,0.5431701130100212,20199555,0.5,8538
beta_0,-4.752697098124208,0.29816912373276244,-5.337097841942289,-4.168296354306126,20199555,-5,8538
beta_logHI,1.9233706483405781,0.09325181876400881,1.7406004420702645,2.1061408546108917,20199555,2,8538
beta_logNI,1.015364560133678,0.05555546734025704,0.9064778450024831,1.124251275264873,20199555,1,8538
lambda,0.4978300351612959,0.01142150105971549,0.4754443044348675,0.5202157658877243,20199556,0.5,8539
beta_0,-5.193576406700737,0.3386329807334175,-5.857284852915681,-4.529867960485793,20199556,-5,8539
beta_logHI,2.0715778576024046,0.10671143499080764,1.8624272882818345,2.280728426922975,20199556,2,8539
beta_logNI,1.0510912024846433,0.060639371927949326,0.9322402174607334,1.1699421875085532,20199556,1,8539
lambda,0.5016946400897512,0.011158608911844104,0.47982416850496906,0.5235651116745333,20199557,0.5,8540
beta_0,-5.226426082789162,0.3264847816553939,-5.866324496334157,-4.586527669244167,20199557,-5,8540
beta_logHI,2.104431282571193,0.10371992673692232,1.9011439616876924,2.3077186034546937,20199557,2,8540
beta_logNI,1.0716429615663823,0.06110768962521975,0.9518740907224996,1.191411832410265,20199557,1,8540
lambda,0.5046793408252744,0.011159042635514186,0.4828080191577197,0.5265506624928291,20199558,0.5,8541
beta_0,-5.051772200042995,0.3182617499957835,-5.675553767691421,-4.427990632394569,20199558,-5,8541
beta_logHI,2.043878409124028,0.10182711037426544,1.8443009401406827,2.243455878107373,20199558,2,8541
beta_logNI,0.9986844776341335,0.05704124182256173,0.8868856980284726,1.1104832572397942,20199558,1,8541
lambda,0.486691873650745,0.011102027428585527,0.46493229973534156,0.5084514475661485,20199559,0.5,8542
beta_0,-5.102831183120343,0.32074436102256404,-5.731478578968881,-4.474183787271805,20199559,-5,8542
beta_logHI,2.048493067064937,0.10175760524416946,1.8490518256333206,2.247934308496553,20199559,2,8542
beta_logNI,1.014386483607497,0.05865245950178093,0.8994297753793122,1.1293431918356815,20199559,1,8542
lambda,0.4916211157667421,0.01185976082370298,0.4683764116870252,0.5148658198464591,20199560,0.5,8543
beta_0,-5.04439645568109,0.3414207053392775,-5.7135687417223355,-4.375224169639845,20199560,-5,8543
beta_logHI,2.0062521182540505,0.10433802782795903,1.801753341493313,2.210750895014788,20199560,2,8543
beta_logNI,1.0041413700793211,0.06081097033776401,0.8849540583523702,1.1233286818062722,20199560,1,8543
lambda,0.5075762613328074,0.011354803883771275,0.4853212546691002,0.5298312679965147,20199561,0.5,8544
beta_0,-5.2269840122388995,0.3365992175239971,-5.886706355810297,-4.567261668667502,20199561,-5,8544
beta_logHI,2.0498360639617546,0.104753888349482,1.84452221555624,2.255149912367269,20199561,2,8544
beta_logNI,1.0860902606381007,0.061506013150294345,0.9655406900308768,1.2066398312453246,20199561,1,8544
lambda,0.5092665202791705,0.011756930808170397,0.48622335932642713,0.5323096812319139,20199562,0.5,8545
beta_0,-4.608013955303204,0.28635872144164737,-5.169266735987771,-4.046761174618638,20199562,-5,8545
beta_logHI,1.8705770569272493,0.08996039236538039,1.6942579278560117,2.0468961859984867,20199562,2,8545
beta_logNI,0.9439090681796061,0.0514154245544113,0.8431366878031236,1.0446814485560885,20199562,1,8545
lambda,0.48527535004439537,0.011127016478364418,0.4634667984914174,0.5070839015973734,20199563,0.5,8546
beta_0,-5.467927758877945,0.3603403250375149,-6.174181818128931,-4.761673699626959,20199563,-5,8546
beta_logHI,2.1739125035881304,0.11411812861007005,1.950245081529283,2.3975799256469776,20199563,2,8546
beta_logNI,1.0623277938415308,0.06333884647785355,0.9381859359226261,1.1864696517604354,20199563,1,8546
lambda,0.5064831196415249,0.011350013706961799,0.48423750155184386,0.528728737731206,20199564,0.5,8547
beta_0,-5.234652643685588,0.34910290410410927,-5.918881762627982,-4.550423524743194,20199564,-5,8547
beta_logHI,2.0221173588024963,0.10664025359403992,1.8131063024559602,2.2311284151490325,20199564,2,8547
beta_logNI,1.0415972706116126,0.06101895906752578,0.9220023084651383,1.1611922327580868,20199564,1,8547
lambda,0.5036053631974435,0.012131387385531092,0.47982828083929907,0.527382445555588,20199565,0.5,8548
beta_0,-4.575292513960028,0.3129388348336123,-5.1886413595978365,-3.961943668322219,20199565,-5,8548
beta_logHI,1.871634780629809,0.09644113773525513,1.6826136240406422,2.060655937218976,20199565,2,8548
beta_logNI,0.948025480766312,0.055912315168863747,0.8384393567430866,1.0576116047895374,20199565,1,8548
lambda,0.5037259689773997,0.01124383396834549,0.4816884593512945,0.5257634786035049,20199566,0.5,8549
beta_0,-4.919667409568537,0.3096089537133228,-5.526489808137778,-4.312845010999296,20199566,-5,8549
beta_logHI,1.997837199197447,0.0980600125754853,1.805643106225951,2.190031292168943,20199566,2,8549
beta_logNI,1.0012624585614815,0.05684496058355796,0.8898483831151089,1.1126765340078542,20199566,1,8549
lambda,0.4984224072137783,0.011165140704970062,0.47653913354971483,0.5203056808778418,20199567,0.5,8550
beta_0,-5.08116270808562,0.3130022279789427,-5.694635802005143,-4.4676896141660976,20199567,-5,8550
beta_logHI,2.0359445234391536,0.09960079876661469,1.8407305450251674,2.2311585018531397,20199567,2,8550
beta_logNI,1.0250109892485049,0.05677252012439603,0.9137388944931133,1.1362830840038964,20199567,1,8550
lambda,0.49170207886626893,0.010846816506494111,0.4704427091666259,0.512961448565912,20199568,0.5,8551
beta_0,-5.233331437770286,0.31990742548403694,-5.86033847010593,-4.606324405434643,20199568,-5,8551
beta_logHI,2.063768609374323,0.10068471213429764,1.8664301997973167,2.2611070189513294,20199568,2,8551
beta_logNI,0.9663882358783175,0.054849226131232616,0.8588857280812083,1.0738907436754266,20199568,1,8551
lambda,0.5004151725328435,0.011752286441236727,0.47738111437202113,0.5234492306936659,20199569,0.5,8552
beta_0,-4.652204617877956,0.30201792261799265,-5.244148868894826,-4.060260366861086,20199569,-5,8552
beta_logHI,1.8497701626080818,0.09286995526058058,1.6677483950514977,2.031791930164666,20199569,2,8552
beta_logNI,0.9686483143868345,0.05476434385710579,0.8613121727899399,1.0759844559837293,20199569,1,8552
lambda,0.48899495413025795,0.010708886283873521,0.4680059226993309,0.5099839855611851,20199570,0.5,8553
beta_0,-5.291803720369159,0.3241235479216045,-5.927074200836846,-4.656533239901472,20199570,-5,8553
beta_logHI,2.0918855305010213,0.1033114193019343,1.889398869477514,2.2943721915245288,20199570,2,8553
beta_logNI,1.0233798161495693,0.057459768391783926,0.9107607395416598,1.1359988927574787,20199570,1,8553
lambda,0.4822805641689574,0.011147481651258225,0.46043190161417025,0.5041292267237446,20199571,0.5,8554
beta_0,-5.424792742482534,0.36338849061301,-6.137021096480405,-4.7125643884846635,20199571,-5,8554
beta_logHI,2.081646052558858,0.11006462502489847,1.865923351538151,2.2973687535795646,20199571,2,8554
beta_logNI,1.0821022491876762,0.06516966704078056,0.9543720489032793,1.2098324494720731,20199571,1,8554
lambda,0.508316818968675,0.012132293376524167,0.48453796090081375,0.5320956770365362,20199572,0.5,8555
beta_0,-4.6259436346854965,0.31226671970733577,-5.237975158882339,-4.013912110488654,20199572,-5,8555
beta_logHI,1.9486931715586369,0.09980272620116964,1.7530834226454324,2.144302920471841,20199572,2,8555
beta_logNI,0.9504237471982113,0.05583583024211655,0.8409875308767706,1.0598599635196522,20199572,1,8555
lambda,0.5160550843504803,0.011365033898343167,0.4937800272266509,0.5383301414743098,20199573,0.5,8556
beta_0,-5.070909053478486,0.33025680231054244,-5.718200491656513,-4.423617615300459,20199573,-5,8556
beta_logHI,2.061978036812021,0.10600796580508828,1.8542062417596943,2.2697498318643476,20199573,2,8556
beta_logNI,0.9815176019990388,0.05626008824246268,0.8712498552767667,1.091785348721311,20199573,1,8556
lambda,0.49901987919599705,0.011496284242511296,0.4764875761246396,0.5215521822673546,20199574,0.5,8557
beta_0,-5.079911599003012,0.3379491550122915,-5.742279771432846,-4.417543426573177,20199574,-5,8557
beta_logHI,2.0279067456019826,0.10556979978696834,1.8209937401644205,2.2348197510395447,20199574,2,8557
beta_logNI,0.982656732141121,0.05807964395306424,0.8688227217582056,1.0964907425240364,20199574,1,8557
lambda,0.5101072020445712,0.011658759158078267,0.48725645399031126,0.5329579500988311,20199575,0.5,8558
beta_0,-4.685287192332792,0.2946612650668259,-5.2628126595027815,-4.107761725162803,20199575,-5,8558
beta_logHI,1.9659267472156863,0.09473315843401467,1.7802531685432907,2.151600325888082,20199575,2,8558
beta_logNI,0.927619868680842,0.05261249238597904,0.8245012784674353,1.0307384588942488,20199575,1,8558
lambda,0.50320404164063115,0.01237605861986211,0.47894741247514494,0.5274606708061174,20199576,0.5,8559
beta_0,-4.479234387482181,0.295934090873953,-5.059254547392733,-3.89921422757163,20199576,-5,8559
beta_logHI,1.8428056718250658,0.0930103282906737,1.6605087781850985,2.025102565465033,20199576,2,8559
beta_logNI,0.9197465880024602,0.051606512788442055,0.8185996815694081,1.0208934944355124,20199576,1,8559
lambda,0.5220777795154543,0.011740000097919732,0.49906780214503493,0.5450877568858736,20199577,0.5,8560
beta_0,-4.642998928621464,0.28299931143893187,-5.197667386691404,-4.088330470551523,20199577,-5,8560
beta_logHI,1.8966697011352833,0.09069061397259176,1.7189193640131786,2.0744200382573883,20199577,2,8560
beta_logNI,0.9546445322319091,0.05112386125409708,0.8544436054232561,1.054845459040562,20199577,1,8560
lambda,0.51019479383137,0.01165738873627653,0.4873467317544851,0.533042855908255,20199578,0.5,8561
beta_0,-4.665517607195479,0.2952878364056191,-5.244271131623248,-4.0867640827677105,20199578,-5,8561
beta_logHI,1.9205514972927582,0.09302830552801067,1.738219368915069,2.1028836256704473,20199578,2,8561
beta_logNI,0.9186049603353073,0.05286561996868833,0.8149902491762967,1.022219671494318,20199578,1,8561
lambda,0.4839698020672223,0.01076357878893382,0.46287357529615275,0.5050660288382918,20199579,0.5,8562
beta_0,-5.191099970758799,0.3239806450582975,-5.826090366761116,-4.556109574756482,20199579,-5,8562
beta_logHI,2.0619640103057972,0.1034225462076876,1.8592595445493,2.2646684760622944,20199579,2,8562
beta_logNI,1.0116474188054867,0.057444241029818946,0.8990587752678035,1.12423606234317,20199579,1,8562
lambda,0.5067743598813056,0.011879336579962462,0.48349128802434993,0.5300574317382613,20199580,0.5,8563
beta_0,-4.652641610728294,0.3064192986917679,-5.25321240033218,-4.052070821124407,20199580,-5,8563
beta_logHI,1.8874517726122604,0.0960289839082603,1.6992384226800938,2.075665122544427,20199580,2,8563
beta_logNI,0.950701922134906,0.05444683987050881,0.8439880769166893,1.0574157673531226,20199580,1,8563
lambda,0.5120751749821255,0.01142137221615629,0.48968969678443275,0.5344606531798183,20199581,0.5,8564
beta_0,-4.596778655149652,0.27595802766902355,-5.137646450625646,-4.055910859673658,20199581,-5,8564
beta_logHI,1.8581748391734985,0.08670257126163117,1.6882409221336838,2.028108756213313,20199581,2,8564
beta_logNI,0.9552542290740975,0.05119932905811765,0.8549053880875719,1.0556030700606231,20199581,1,8564
lambda,0.5151389070103294,0.011868596010961496,0.4918768862817891,0.5384009277388697,20199582,0.5,8565
beta_0,-4.656403232794929,0.2920516732968231,-5.22881399408136,-4.083992471508498,20199582,-5,8565
beta_logHI,1.9521607985972749,0.09320197540098081,1.7694882835233645,2.1348333136711855,20199582,2,8565
beta_logNI,0.9344777218944852,0.05314508903536971,0.830315261429986,1.0386401823589844,20199582,1,8565
lambda,0.4846271385915998,0.011231324996286129,0.4626141461002145,0.506640131082985,20199583,0.5,8566
beta_0,-5.2633678120664005,0.34453077426109496,-5.938635721183846,-4.588099902948955,20199583,-5,8566
beta_logHI,2.0383177978849623,0.1070983065620039,1.8284089742182048,2.2482266215517197,20199583,2,8566
beta_logNI,1.0867865029467925,0.06146481454329832,0.966317680125494,1.207255325768091,20199583,1,8566
lambda,0.503978757366267,0.011919633632976441,0.4806167047367208,0.5273408099958131,20199584,0.5,8567
beta_0,-4.890259573195446,0.32994493172651274,-5.536939756260938,-4.2435793901299546,20199584,-5,8567
beta_logHI,2.00278897524245,0.10782581513224038,1.7914542609795852,2.2141236895053154,20199584,2,8567
beta_logNI,0.9871872535991209,0.05527739503558644,0.8788455501701783,1.0955289570280635,20199584,1,8567
lambda,0.4899383320625311,0.010635572140927205,0.4690929937113362,0.510783670413726,20199585,0.5,8568
beta_0,-6.109614110492128,0.4067010088654511,-6.906733440344517,-5.312494780639739,20199585,-5,8568
beta_logHI,2.338272156179939,0.12798037791508995,2.0874352247385377,2.5891090876213405,20199585,2,8568
beta_logNI,1.1932244954546436,0.07141999748376802,1.053243872610517,1.33320511829877,20199585,1,8568
lambda,0.504267085743671,0.011253685415016446,0.48221026763689506,0.5263239038504469,20199586,0.5,8569
beta_0,-5.026608803068432,0.3126224204359716,-5.639337487882674,-4.413880118254189,20199586,-5,8569
beta_logHI,2.0088556608388535,0.09830548731874546,1.8161804462114535,2.2015308754662537,20199586,2,8569
beta_logNI,1.0040271170612194,0.05718404942390017,0.8919484397002166,1.1161057944222221,20199586,1,8569
lambda,0.4749271091400048,0.010968371462080843,0.4534294961052694,0.4964247221747402,20199587,0.5,8570
beta_0,-5.481203435864693,0.3631947352169274,-6.193052036264431,-4.769354835464954,20199587,-5,8570
beta_logHI,2.1738637528765694,0.1164078697717391,1.945708520606932,2.402018985146207,20199587,2,8570
beta_logNI,1.0789806370236845,0.06350262785576868,0.9545177735027279,1.203443500544641,20199587,1,8570
lambda,0.4844686271046563,0.010917145151415309,0.4630714157938862,0.5058658384154264,20199588,0.5,8571
beta_0,-5.34138206980378,0.3411648474026551,-6.010052883504088,-4.672711256103472,20199588,-5,8571
beta_logHI,2.121570784138998,0.10922139773458142,1.9075007782380937,2.335640790039902,20199588,2,8571
beta_logNI,0.9767458750492725,0.056689980135749364,0.8656355556989126,1.0878561943996323,20199588,1,8571
lambda,0.5074507164674754,0.011860567281633972,0.4842044317592587,0.5306970011756922,20199589,0.5,8572
beta_0,-4.850990816181996,0.3182168986554275,-5.474684476818666,-4.227297155545326,20199589,-5,8572
beta_logHI,1.9560548892037526,0.10044635170161786,1.759183657490138,2.152926120917367,20199589,2,8572
beta_logNI,0.9811332983281597,0.05503750446528788,0.8732617717772331,1.0890048248790862,20199589,1,8572
lambda,0.49241887923096256,0.01053039176190733,0.4717796906345269,0.5130580678273982,20199590,0.5,8573
beta_0,-5.656403951520165,0.3354197389999762,-6.3138145596639434,-4.9989933433763865,20199590,-5,8573
beta_logHI,2.1985338347238685,0.10821227853444094,1.9864416661113475,2.4106260033363895,20199590,2,8573
beta_logNI,1.1318200611609053,0.06132963898105233,1.0116161775731989,1.2520239447486117,20199590,1,8573
lambda,0.5063620094613794,0.011489746100782697,0.4838425209123358,0.5288814980104231,20199591,0.5,8574
beta_0,-4.684135415722257,0.2873162935008306,-5.247265003155425,-4.121005828289089,20199591,-5,8574
beta_logHI,1.9106078528477202,0.09050376642480094,1.733223730189885,2.087991975505555,20199591,2,8574
beta_logNI,0.9734954964787516,0.05303962420239072,0.8695397432885268,1.0774512496689763,20199591,1,8574
lambda,0.5030135380678219,0.01166338822512355,0.4801537172088712,0.5258733589267726,20199592,0.5,8575
beta_0,-4.76102475273047,0.3157186753254865,-5.379821985615118,-4.142227519845822,20199592,-5,8575
beta_logHI,1.9405867178150051,0.09763868256327775,1.7492184164930418,2.1319550191369685,20199592,2,8575
beta_logNI,0.9028497350867526,0.0544327900067603,0.7961634270954706,1.0095360430780345,20199592,1,8575
lambda,0.49887829166654957,0.011561614325484356,0.47621794398545786,0.5215386393476412,20199593,0.5,8576
beta_0,-4.88458619155803,0.32169734481023643,-5.515101401308257,-4.2540709818078035,20199593,-5,8576
beta_logHI,1.9439570112486755,0.09916035949278991,1.7496062779487629,2.1383077445485883,20199593,2,8576
beta_logNI,0.9584504685457844,0.056623887940437934,0.8474696875178942,1.0694312495736746,20199593,1,8576
lambda,0.5022132996981913,0.011460631206701306,0.4797508752929609,0.5246757241034217,20199594,0.5,8577
beta_0,-4.953991187910453,0.32187488377707557,-5.584854367641537,-4.323128008179369,20199594,-5,8577
beta_logHI,1.999923975311582,0.1012239968040271,1.8015285872044915,2.1983193634186726,20199594,2,8577
beta_logNI,0.990115844241044,0.05789491417110584,0.876643897577639,1.1035877909044491,20199594,1,8577
lambda,0.47756612879367416,0.011223190071939147,0.45556908046102595,0.49956317712632237,20199595,0.5,8578
beta_0,-5.239994971515557,0.3480715085847438,-5.922202592386179,-4.557787350644936,20199595,-5,8578
beta_logHI,1.9994262188580685,0.10463465290808499,1.7943460676233727,2.2045063700927643,20199595,2,8578
beta_logNI,1.0821333361358239,0.06380764271890386,0.9570726544683729,1.2071940178032747,20199595,1,8578
lambda,0.509820665293612,0.011125249147551915,0.48801557764537534,0.5316257529418487,20199596,0.5,8579
beta_0,-5.508334461168236,0.3484062551151217,-6.191198173182348,-4.825470749154123,20199596,-5,8579
beta_logHI,2.219402900898254,0.11268221089662633,1.9985498258425194,2.4402559759539884,20199596,2,8579
beta_logNI,1.0627193295511774,0.06115805979796012,0.9428517349828286,1.1825869241195262,20199596,1,8579
lambda,0.5011735796993986,0.011519973699372937,0.47859484614577896,0.5237523132530182,20199597,0.5,8580
beta_0,-5.1177799662179355,0.33723699061373097,-5.778752322075521,-4.45680761036035,20199597,-5,8580
beta_logHI,2.025438321725185,0.10428797835034005,1.8210376401380257,2.2298390033123443,20199597,2,8580
beta_logNI,1.0347868353890237,0.06086485741877352,0.9154939069240622,1.1540797638539853,20199597,1,8580
lambda,0.4935802064013814,0.011032563971361794,0.4719567783603781,0.5152036344423847,20199598,0.5,8581
beta_0,-5.4547672224684,0.3547159088509065,-6.149997628559569,-4.7595368163772305,20199598,-5,8581
beta_logHI,2.1225046962886394,0.10993070877255612,1.9070444662994681,2.337964926277811,20199598,2,8581
beta_logNI,1.0769185775387111,0.06384035116536234,0.9517937884942113,1.2020433665832109,20199598,1,8581
lambda,0.4951660349073856,0.011573986203333893,0.4724814387912877,0.5178506310234835,20199599,0.5,8582
beta_0,-4.892719544498291,0.3244572075225126,-5.528643985766855,-4.256795103229728,20199599,-5,8582
beta_logHI,1.913585905242578,0.0994209069526803,1.7187245083050169,2.108447302180139,20199599,2,8582
beta_logNI,0.9927787610933148,0.056551767283993026,0.8819393339545979,1.1036181882320315,20199599,1,8582
lambda,0.5129714401550177,0.012152202757290658,0.4891535604178997,0.5367893198921357,20199600,0.5,8583
beta_0,-4.4989396491376965,0.29475711802041793,-5.076652984644538,-3.9212263136308554,20199600,-5,8583
beta_logHI,1.849644488419834,0.09255457055040751,1.6682408635364638,2.0310481133032043,20199600,2,8583
beta_logNI,0.9362681666145575,0.05247098563031084,0.8334269245458296,1.0391094086832855,20199600,1,8583
lambda,0.4882066451307899,0.011075603124239148,0.46649886190022183,0.5099144283613579,20199601,0.5,8584
beta_0,-5.35891693257184,0.3436717673466152,-6.032501219074434,-4.685332646069246,20199601,-5,8584
beta_logHI,2.0622465608484664,0.10676208408657989,1.852996721124333,2.2714964005726,20199601,2,8584
beta_logNI,1.0304027035715149,0.059562820676656976,0.9136617202276496,1.1471436869153802,20199601,1,8584
lambda,0.4994605975096383,0.01130373346619406,0.4773056870250578,0.5216155079942187,20199602,0.5,8585
beta_0,-5.241242133548225,0.34878332774568904,-5.924844894337805,-4.557639372758644,20199602,-5,8585
beta_logHI,2.093499155177295,0.10925287683645447,1.879367451370454,2.307630858984136,20199602,2,8585
beta_logNI,1.0415491649867832,0.062021824859156874,0.9199886220073847,1.1631097079661816,20199602,1,8585
lambda,0.5057471144283037,0.011400663369418858,0.48340222482437767,0.5280920040322297,20199603,0.5,8586
beta_0,-4.859976053791262,0.31823425496823204,-5.483703732175933,-4.23624837540659,20199603,-5,8586
beta_logHI,2.044676894873702,0.10396155558986844,1.8409159901408014,2.248437799606603,20199603,2,8586
beta_logNI,0.9563273504304782,0.0557026178797584,0.8471522255415549,1.0655024753194016,20199603,1,8586
lambda,0.47786642967131726,0.011231210610772493,0.4558536613714191,0.49987919797121544,20199604,0.5,8587
beta_0,-5.180567881842779,0.3426807339745243,-5.852209778628598,-4.50892598505696,20199604,-5,8587
beta_logHI,2.046220065648672,0.10801216281957365,1.8345201166300316,2.2579200146673126,20199604,2,8587
beta_logNI,1.0000938785433946,0.059131690103540656,0.8841978955954715,1.1159898614913177,20199604,1,8587
lambda,0.4995269107152967,0.011172301022649945,0.4776296030864628,0.5214242183441306,20199605,0.5,8588
beta_0,-5.631558069790231,0.3684844740424565,-6.35377436777563,-4.909341771804833,20199605,-5,8588
beta_logHI,2.251062040822023,0.11926201219343013,2.0173127921991236,2.484811289444923,20199605,2,8588
beta_logNI,1.0835804268538833,0.06301565417606192,0.960072014206571,1.2070888395011958,20199605,1,8588
lambda,0.49239586468506213,0.011245167984349332,0.47035574043563455,0.5144359889344897,20199606,0.5,8589
beta_0,-5.123737780417097,0.3254089226146514,-5.761527548989795,-4.4859480118444,20199606,-5,8589
beta_logHI,2.0210911158940372,0.1021084792479872,1.820962174051827,2.2212200577362475,20199606,2,8589
beta_logNI,1.0239215227152825,0.057753250453861885,0.9107272318355917,1.1371158135949733,20199606,1,8589
